#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 6205, 3,     5.12, 5,   coast,  -12.48,  85515.00, 1408.00,  652.48,  108.70, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.13, 5,   coast,  -12.47,  85505.00, 1408.95,  653.44,  108.57, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     5.14, 5,   coast,  -12.46,  85493.00, 1410.10,  654.58,  108.45, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.15, 5,   coast,  -12.45,  85488.00, 1410.58,  655.06,  108.33, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.16, 5,   coast,  -12.43,  85473.00, 1412.01,  656.49,  108.20, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,     5.17, 5,   coast,  -12.42,  85455.00, 1413.73,  658.21,  108.08, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,     5.18, 5,   coast,  -12.41,  85443.00, 1414.88,  659.36,  107.95, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.19, 5,   coast,  -12.40,  85443.00, 1414.88,  659.36,  107.83, 32.6, 4.11, 4.17, 4.10
6, 6205, 3,     5.20, 5,   coast,  -12.39,  85437.00, 1415.45,  659.93,  107.70, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.21, 5,   coast,  -12.38,  85415.00, 1417.55,  662.04,  107.58, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,     5.22, 5,   coast,  -12.37,  85401.00, 1418.89,  663.37,  107.46, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.23, 5,   coast,  -12.36,  85386.00, 1420.32,  664.81,  107.33, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.24, 5,   coast,  -12.35,  85379.00, 1420.99,  665.48,  107.21, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.25, 5,   coast,  -12.34,  85367.00, 1422.14,  666.63,  107.09, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.26, 5,   coast,  -12.33,  85361.00, 1422.72,  667.20,  106.96, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.27, 5,   coast,  -12.32,  85347.00, 1424.05,  668.54,  106.84, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.28, 5,   coast,  -12.31,  85339.00, 1424.82,  669.30,  106.72, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.29, 5,   coast,  -12.30,  85321.00, 1426.54,  671.03,  106.60, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.30, 5,   coast,  -12.29,  85321.00, 1426.54,  671.03,  106.47, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.31, 5,   coast,  -12.28,  85305.00, 1428.07,  672.56,  106.35, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.32, 5,   coast,  -12.27,  85285.00, 1429.99,  674.47,  106.23, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     5.33, 5,   coast,  -12.26,  85281.00, 1430.37,  674.85,  106.11, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,     5.34, 5,   coast,  -12.25,  85262.00, 1432.19,  676.67,  105.98, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.35, 5,   coast,  -12.24,  85252.00, 1433.15,  677.63,  105.86, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.36, 5,   coast,  -12.24,  85242.00, 1434.10,  678.59,  105.74, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     5.37, 5,   coast,  -12.23,  85223.00, 1435.92,  680.41,  105.62, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     5.38, 5,   coast,  -12.22,  85210.00, 1437.17,  681.65,  105.50, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     5.39, 5,   coast,  -12.21,  85207.00, 1437.45,  681.94,  105.38, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.40, 5,   coast,  -12.20,  85193.00, 1438.80,  683.28,  105.25, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.41, 5,   coast,  -12.20,  85193.00, 1438.80,  683.28,  105.13, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.42, 5,   coast,  -12.19,  85181.00, 1439.94,  684.43,  105.01, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     5.43, 5,   coast,  -12.18,  85160.00, 1441.96,  686.44,  104.89, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.44, 5,   coast,  -12.18,  85148.00, 1443.11,  687.59,  104.77, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.45, 5,   coast,  -12.17,  85134.00, 1444.45,  688.93,  104.64, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,     5.46, 5,   coast,  -12.16,  85128.00, 1445.02,  689.51,  104.52, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.47, 5,   coast,  -12.16,  85115.00, 1446.27,  690.75,  104.40, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     5.48, 5,   coast,  -12.15,  85104.00, 1447.32,  691.81,  104.28, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.49, 5,   coast,  -12.14,  85093.00, 1448.38,  692.86,  104.16, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.50, 5,   coast,  -12.14,  85087.00, 1448.95,  693.44,  104.04, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,     5.51, 5,   coast,  -12.13,  85075.00, 1450.11,  694.59,  103.92, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.52, 5,   coast,  -12.12,  85075.00, 1450.11,  694.59,  103.80, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,     5.53, 5,   coast,  -12.12,  85057.00, 1451.83,  696.32,  103.68, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,     5.54, 5,   coast,  -12.11,  85041.00, 1453.37,  697.85,  103.55, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.55, 5,   coast,  -12.11,  85033.00, 1454.13,  698.62,  103.43, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.56, 5,   coast,  -12.10,  85021.00, 1455.28,  699.77,  103.31, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.57, 5,   coast,  -12.10,  85001.00, 1457.20,  701.69,  103.19, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.58, 5,   coast,  -12.09,  85003.00, 1457.01,  701.50,  103.07, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.59, 5,   coast,  -12.09,  84987.00, 1458.55,  703.03,  102.95, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.60, 5,   coast,  -12.08,  84979.00, 1459.32,  703.80,  102.83, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.61, 5,   coast,  -12.08,  84969.00, 1460.28,  704.76,  102.71, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     5.62, 5,   coast,  -12.07,  84961.00, 1461.04,  705.53,  102.59, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.63, 5,   coast,  -12.07,  84961.00, 1461.04,  705.53,  102.46, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.64, 5,   coast,  -12.06,  84940.00, 1463.06,  707.54,  102.34, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.65, 5,   coast,  -12.06,  84927.00, 1464.31,  708.79,  102.22, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.66, 5,   coast,  -12.06,  84914.00, 1465.56,  710.04,  102.10, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.67, 5,   coast,  -12.05,  84906.00, 1466.33,  710.81,  101.98, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     5.68, 5,   coast,  -12.05,  84889.00, 1467.96,  712.44,  101.86, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.69, 5,   coast,  -12.05,  84885.00, 1468.34,  712.83,  101.74, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     5.70, 5,   coast,  -12.04,  84869.00, 1469.88,  714.36,  101.62, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.71, 5,   coast,  -12.04,  84859.00, 1470.84,  715.32,  101.50, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,     5.72, 5,   coast,  -12.04,  84842.00, 1472.47,  716.96,  101.38, 32.6, 4.11, 4.18, 4.10
6, 6205, 3,     5.73, 5,   coast,  -12.03,  84835.00, 1473.15,  717.63,  101.26, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     5.74, 5,   coast,  -12.03,  84835.00, 1473.15,  717.63,  101.14, 32.6, 4.12, 4.18, 4.10
6, 6205, 3,     5.75, 5,   coast,  -12.03,  84818.00, 1474.78,  719.27,  101.02, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.76, 5,   coast,  -12.03,  84804.00, 1476.13,  720.61,  100.90, 32.6, 4.11, 4.17, 4.12
6, 6205, 3,     5.77, 5,   coast,  -12.02,  84795.00, 1476.99,  721.48,  100.78, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,     5.78, 5,   coast,  -12.02,  84785.00, 1477.95,  722.44,  100.66, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.79, 5,   coast,  -12.02,  84773.00, 1479.11,  723.59,  100.54, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,     5.80, 5,   coast,  -12.02,  84759.00, 1480.45,  724.94,  100.43, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     5.81, 5,   coast,  -12.02,  84745.00, 1481.80,  726.29,  100.31, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.82, 5,   coast,  -12.02,  84737.00, 1482.57,  727.05,  100.19, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.83, 5,   coast,  -12.02,  84730.00, 1483.24,  727.73,  100.07, 32.6, 4.11, 4.17, 4.12
6, 6205, 3,     5.84, 5,   coast,  -12.01,  84718.00, 1484.40,  728.88,   99.95, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     5.85, 5,   coast,  -12.01,  84718.00, 1484.40,  728.88,   99.83, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.86, 5,   coast,  -12.01,  84705.00, 1485.65,  730.13,   99.71, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.87, 5,   coast,  -12.01,  84688.00, 1487.29,  731.77,   99.59, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     5.88, 5,   coast,  -12.01,  84678.00, 1488.25,  732.73,   99.47, 32.6, 4.11, 4.17, 4.10
6, 6205, 3,     5.89, 5,   coast,  -12.01,  84664.00, 1489.60,  734.08,   99.35, 32.6, 4.11, 4.17, 4.12
6, 6205, 3,     5.90, 5,   coast,  -12.01,  84663.00, 1489.69,  734.18,   99.23, 32.6, 4.11, 4.17, 4.12
6, 6205, 3,     5.91, 5,   coast,  -12.01,  84648.00, 1491.14,  735.62,   99.11, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.92, 5,   coast,  -12.01,  84640.00, 1491.91,  736.39,   98.99, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.93, 5,   coast,  -12.01,  84627.00, 1493.16,  737.64,   98.87, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,     5.94, 5,   coast,  -12.01,  84619.00, 1493.93,  738.41,   98.75, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     5.95, 5,   coast,  -12.01,  84616.00, 1494.22,  738.70,   98.63, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     5.96, 5,   coast,  -12.00,  84616.00, 1494.22,  738.70,   98.51, 32.6, 4.11, 4.17, 4.10
6, 6205, 3,     5.97, 5,   coast,  -12.00,  84599.00, 1495.86,  740.34,   98.39, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     5.98, 5,   coast,  -12.00,  84582.00, 1497.49,  741.98,   98.27, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,     5.99, 5,   coast,  -12.00,  84572.00, 1498.46,  742.94,   98.15, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     6.00, 5,   coast,  -12.00,  84558.00, 1499.81,  744.29,   98.03, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.01, 5,   coast,  -12.00,  84550.00, 1500.58,  745.06,   97.91, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.02, 5,   coast,  -12.00,  84543.00, 1501.25,  745.74,   97.79, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.03, 5,   coast,  -12.00,  84530.00, 1502.51,  746.99,   97.67, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,     6.04, 5,   coast,  -12.00,  84525.00, 1502.99,  747.47,   97.54, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.05, 5,   coast,  -12.00,  84517.00, 1503.76,  748.24,   97.42, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.06, 5,   coast,  -12.00,  84500.00, 1505.40,  749.88,   97.30, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,     6.07, 5,   coast,  -12.00,  84500.00, 1505.40,  749.88,   97.18, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.08, 5,   coast,  -12.00,  84482.00, 1507.13,  751.62,   97.06, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,     6.09, 5,   coast,  -11.99,  84468.00, 1508.48,  752.97,   96.94, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     6.10, 5,   coast,  -11.99,  84456.00, 1509.64,  754.13,   96.82, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.11, 5,   coast,  -11.99,  84449.00, 1510.32,  754.80,   96.70, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.12, 5,   coast,  -11.99,  84435.00, 1511.67,  756.15,   96.58, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.13, 5,   coast,  -11.99,  84427.00, 1512.44,  756.92,   96.46, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,     6.14, 5,   coast,  -11.99,  84417.00, 1513.41,  757.89,   96.34, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     6.15, 5,   coast,  -11.99,  84409.00, 1514.18,  758.66,   96.22, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.16, 5,   coast,  -11.99,  84400.00, 1515.05,  759.53,   96.10, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.17, 5,   coast,  -11.98,  84385.00, 1516.49,  760.98,   95.98, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     6.18, 5,   coast,  -11.98,  84385.00, 1516.49,  760.98,   95.86, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.19, 5,   coast,  -11.98,  84371.00, 1517.85,  762.33,   95.74, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.20, 5,   coast,  -11.98,  84362.00, 1518.71,  763.20,   95.62, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     6.21, 5,   coast,  -11.98,  84354.00, 1519.49,  763.97,   95.50, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     6.22, 5,   coast,  -11.98,  84340.00, 1520.84,  765.32,   95.38, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.23, 5,   coast,  -11.97,  84321.00, 1522.67,  767.16,   95.26, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,     6.24, 5,   coast,  -11.97,  84314.00, 1523.35,  767.83,   95.14, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.25, 5,   coast,  -11.97,  84314.00, 1523.35,  767.83,   95.02, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.26, 5,   coast,  -11.97,  84292.00, 1525.48,  769.96,   94.90, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.27, 5,   coast,  -11.96,  84290.00, 1525.67,  770.15,   94.78, 32.6, 4.12, 4.17, 4.12
6, 6205, 3,     6.28, 5,   coast,  -11.96,  84276.00, 1527.02,  771.51,   94.66, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.29, 5,   coast,  -11.96,  84276.00, 1527.02,  771.51,   94.54, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.30, 5,   coast,  -11.96,  84268.00, 1527.79,  772.28,   94.42, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.31, 5,   coast,  -11.95,  84256.00, 1528.95,  773.44,   94.30, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,     6.32, 5,   coast,  -11.95,  84243.00, 1530.21,  774.69,   94.19, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.33, 5,   coast,  -11.95,  84233.00, 1531.18,  775.66,   94.07, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,     6.34, 5,   coast,  -11.95,  84222.00, 1532.24,  776.72,   93.95, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     6.35, 5,   coast,  -11.94,  84208.00, 1533.59,  778.08,   93.83, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,     6.36, 5,   coast,  -11.94,  84200.00, 1534.37,  778.85,   93.71, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,     6.37, 5,   coast,  -11.94,  84193.00, 1535.05,  779.53,   93.59, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     6.38, 5,   coast,  -11.94,  84179.00, 1536.40,  780.88,   93.47, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.39, 5,   coast,  -11.93,  84178.00, 1536.50,  780.98,   93.35, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.40, 5,   coast,  -11.93,  84178.00, 1536.50,  780.98,   93.23, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     6.41, 5,   coast,  -11.93,  84164.00, 1537.85,  782.33,   93.11, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.42, 5,   coast,  -11.92,  84147.00, 1539.50,  783.98,   92.99, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.43, 5,   coast,  -11.92,  84136.00, 1540.56,  785.04,   92.87, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.44, 5,   coast,  -11.92,  84127.00, 1541.43,  785.91,   92.76, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,     6.45, 5,   coast,  -11.91,  84114.00, 1542.69,  787.17,   92.64, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,     6.46, 5,   coast,  -11.91,  84103.00, 1543.75,  788.24,   92.52, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,     6.47, 5,   coast,  -11.91,  84093.00, 1544.72,  789.20,   92.40, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.48, 5,   coast,  -11.90,  84084.00, 1545.59,  790.08,   92.28, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,     6.49, 5,   coast,  -11.90,  84073.00, 1546.66,  791.14,   92.16, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     6.50, 5,   coast,  -11.90,  84069.00, 1547.04,  791.53,   92.04, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,     6.51, 5,   coast,  -11.89,  84069.00, 1547.04,  791.53,   91.92, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.52, 5,   coast,  -11.89,  84054.00, 1548.50,  792.98,   91.80, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,     6.53, 5,   coast,  -11.88,  84044.00, 1549.47,  793.95,   91.68, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.54, 5,   coast,  -11.88,  84033.00, 1550.53,  795.01,   91.56, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.55, 5,   coast,  -11.87,  84013.00, 1552.47,  796.95,   91.44, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,     6.56, 5,   coast,  -11.87,  84011.00, 1552.66,  797.15,   91.32, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.57, 5,   coast,  -11.87,  84005.00, 1553.24,  797.73,   91.20, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.58, 5,   coast,  -11.86,  83990.00, 1554.70,  799.18,   91.08, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,     6.59, 5,   coast,  -11.86,  83985.00, 1555.18,  799.67,   90.96, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.60, 5,   coast,  -11.85,  83975.00, 1556.15,  800.63,   90.84, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.61, 5,   coast,  -11.85,  83965.00, 1557.12,  801.60,   90.73, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     6.62, 5,   coast,  -11.84,  83965.00, 1557.12,  801.60,   90.61, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.63, 5,   coast,  -11.84,  83955.00, 1558.09,  802.57,   90.49, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.64, 5,   coast,  -11.83,  83938.00, 1559.74,  804.22,   90.37, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     6.65, 5,   coast,  -11.83,  83928.00, 1560.71,  805.19,   90.25, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,     6.66, 5,   coast,  -11.82,  83913.00, 1562.16,  806.64,   90.13, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.67, 5,   coast,  -11.81,  83917.00, 1561.77,  806.26,   90.01, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.68, 5,   coast,  -11.81,  83902.00, 1563.23,  807.71,   89.90, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,     6.69, 5,   coast,  -11.80,  83894.00, 1564.00,  808.49,   89.78, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,     6.70, 5,   coast,  -11.80,  83876.00, 1565.75,  810.23,   89.66, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.71, 5,   coast,  -11.79,  83872.00, 1566.14,  810.62,   89.54, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.72, 5,   coast,  -11.79,  83863.00, 1567.01,  811.49,   89.43, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     6.73, 5,   coast,  -11.78,  83863.00, 1567.01,  811.49,   89.31, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.74, 5,   coast,  -11.77,  83850.00, 1568.27,  812.76,   89.19, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.75, 5,   coast,  -11.77,  83832.00, 1570.02,  814.50,   89.07, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.76, 5,   coast,  -11.76,  83829.00, 1570.31,  814.79,   88.95, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.77, 5,   coast,  -11.76,  83820.00, 1571.18,  815.67,   88.84, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.78, 5,   coast,  -11.75,  83811.00, 1572.06,  816.54,   88.72, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.79, 5,   coast,  -11.74,  83804.00, 1572.74,  817.22,   88.60, 32.6, 4.12, 4.17, 4.12
6, 6205, 3,     6.80, 5,   coast,  -11.74,  83794.00, 1573.71,  818.19,   88.49, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.81, 5,   coast,  -11.73,  83778.00, 1575.26,  819.74,   88.37, 32.6, 4.11, 4.17, 4.12
6, 6205, 3,     6.82, 5,   coast,  -11.73,  83774.00, 1575.65,  820.13,   88.25, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     6.83, 5,   coast,  -11.72,  83763.00, 1576.72,  821.20,   88.13, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.84, 5,   coast,  -11.71,  83763.00, 1576.72,  821.20,   88.02, 32.6, 4.12, 4.18, 4.10
6, 6205, 3,     6.85, 5,   coast,  -11.71,  83750.00, 1577.98,  822.46,   87.90, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.86, 5,   coast,  -11.70,  83738.00, 1579.15,  823.63,   87.78, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.87, 5,   coast,  -11.70,  83724.00, 1580.51,  824.99,   87.67, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,     6.88, 5,   coast,  -11.69,  83714.00, 1581.48,  825.96,   87.55, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.89, 5,   coast,  -11.68,  83704.00, 1582.45,  826.93,   87.43, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.90, 5,   coast,  -11.68,  83697.00, 1583.13,  827.61,   87.32, 32.6, 4.12, 4.18, 4.10
6, 6205, 3,     6.91, 5,   coast,  -11.67,  83691.00, 1583.71,  828.20,   87.20, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.92, 5,   coast,  -11.66,  83681.00, 1584.68,  829.17,   87.08, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,     6.93, 5,   coast,  -11.66,  83677.00, 1585.07,  829.56,   86.97, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     6.94, 5,   coast,  -11.65,  83664.00, 1586.34,  830.82,   86.85, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.95, 5,   coast,  -11.65,  83664.00, 1586.34,  830.82,   86.73, 32.6, 4.11, 4.17, 4.10
6, 6205, 3,     6.96, 5,   coast,  -11.64,  83651.00, 1587.60,  832.08,   86.62, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     6.97, 5,   coast,  -11.63,  83635.00, 1589.16,  833.64,   86.50, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,     6.98, 5,   coast,  -11.63,  83621.00, 1590.52,  835.00,   86.38, 32.6, 4.11, 4.18, 4.10
6, 6205, 3,     6.99, 5,   coast,  -11.62,  83617.00, 1590.91,  835.39,   86.27, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,     7.00, 5,   coast,  -11.61,  83610.00, 1591.59,  836.07,   86.15, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     7.01, 5,   coast,  -11.61,  83603.00, 1592.27,  836.75,   86.04, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     7.02, 5,   coast,  -11.60,  83588.00, 1593.73,  838.21,   85.92, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     7.03, 5,   coast,  -11.60,  83582.00, 1594.31,  838.79,   85.81, 32.6, 4.12, 4.17, 4.12
6, 6205, 3,     7.04, 5,   coast,  -11.59,  83570.00, 1595.48,  839.96,   85.69, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     7.05, 5,   coast,  -11.58,  83564.00, 1596.06,  840.55,   85.57, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,     7.06, 5,   coast,  -11.58,  83564.00, 1596.06,  840.55,   85.46, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     7.07, 5,   coast,  -11.57,  83552.00, 1597.23,  841.71,   85.34, 32.6, 4.12, 4.17, 4.12
6, 6205, 3,     7.08, 5,   coast,  -11.56,  83535.00, 1598.88,  843.37,   85.22, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,     7.09, 5,   coast,  -11.55,  83530.00, 1599.37,  843.85,   85.11, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,     7.10, 5,   coast,  -11.55,  83520.00, 1600.34,  844.83,   84.99, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     7.11, 5,   coast,  -11.54,  83507.00, 1601.61,  846.09,   84.87, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,     7.12, 5,   coast,  -11.53,  83500.00, 1602.29,  846.77,   84.76, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,     7.13, 5,   coast,  -11.53,  83497.00, 1602.58,  847.07,   84.64, 32.6, 4.11, 4.17, 4.11
